,Unnamed: 0,host_since,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,longitude,room_type,bathrooms,bedrooms,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
1161,1161,2016-06-20,,f,1,t,18.07137,Entire home/apt,,5.0,,14,7,1125,0,0,2024-12-30,0,2019-07-10,4.75,5.0,5.0,5.0,t,1,0
1162,1162,2016-06-12,100%,t,1,t,17.86346,Private room,,,,21,2,1125,1,1,2024-12-30,12,2019-02-24,4.86,4.73,4.89,4.82,f,0,0
1163,1163,2011-08-30,90%,f,5,t,18.08356,Private room,1.0,1.0,$714.00,60,3,60,22,30,2024-12-30,16,2019-03-25,4.98,5.0,5.0,4.94,f,1,0
1164,1164,2019-02-14,,f,1,f,18.0511,Entire home/apt,1.0,2.0,"$1,800.00",14,7,14,29,89,2024-12-30,2,2019-05-17,5.0,5.0,5.0,5.0,f,1,0
1165,1165,2016-08-08,100%,t,2,t,18.08856,Entire home/apt,,5.0,,40,3,40,0,0,2024-12-30,5,2019-06-02,4.94,4.65,5.0,4.82,f,1,0
1166,1166,2014-08-30,,f,2,t,18.06344,Entire home/apt,,5.0,,30,7,30,0,0,2024-12-30,0,2019-07-03,5.0,5.0,5.0,4.5,t,1,0
1167,1167,2015-07-21,,f,2,t,18.00667,Entire home/apt,,1.0,,9,6,9,0,0,2024-12-30,4,2019-03-10,4.94,4.94,4.94,5.0,f,1,0
1168,1168,2018-04-29,100%,t,1,t,18.078,Entire home/apt,1.0,1.0,"$2,401.00",30,5,30,27,58,2024-12-30,25,2019-07-31,4.83,4.7,4.98,4.79,f,1,0
1169,1169,2018-02-21,100%,f,9,t,18.00201,Private room,,,,1125,1,1125,30,90,2024-12-30,1,2024-05-19,4.0,3.0,4.0,4.0,t,0,0
1170,1170,2015-02-06,100%,f,1,t,18.08831,Entire home/apt,,1.0,,1125,5,1125,0,0,2024-12-30,5,2019-04-22,4.93,4.93,4.98,4.8,f,1,0
1171,1171,2016-01-24,50%,f,1,t,18.0826,Entire home/apt,1.0,0.0,"$1,800.00",1125,1,1125,30,87,2024-12-30,19,2019-03-04,4.79,4.45,4.95,4.65,f,1,0
1172,1172,2016-08-31,,f,1,t,18.07103,Entire home/apt,1.0,2.0,"$2,100.00",40,7,40,0,57,2024-12-30,1,2019-06-19,4.8,4.6,4.6,4.4,f,1,0
1173,1173,2013-03-12,,f,7,t,18.13223,Private room,,1.0,,77,30,1125,23,83,2024-12-30,0,,,,,,f,0,0
1174,1174,2019-02-21,100%,f,1,t,18.05453,Entire home/apt,,2.0,,3,2,1125,0,0,2024-12-30,9,2022-09-25,4.93,4.87,5.0,4.8,t,1,0
1175,1175,2018-04-25,,f,23,t,17.96541,Entire home/apt,,,,90,28,90,0,0,2024-12-30,0,2019-07-05,4.43,4.57,4.43,4.29,f,15,0
1176,1176,2018-04-25,,f,23,t,17.96541,Entire home/apt,1.0,0.0,$633.00,100,48,100,27,87,2024-12-30,0,2023-03-25,5.0,5.0,5.0,3.0,f,15,0
1177,1177,2017-04-29,100%,t,3,t,18.069897,Entire home/apt,1.0,1.0,"$1,614.00",90,2,90,20,78,2024-12-30,61,2019-03-17,4.94,4.88,4.86,4.87,f,3,0
1178,1178,2019-02-07,,f,1,t,18.08923,Entire home/apt,,,,16,4,1125,0,0,2024-12-30,3,2019-03-24,4.83,4.83,4.83,4.67,f,1,0
1179,1179,2014-11-14,,f,2,t,18.00512,Entire home/apt,1.0,1.0,"$2,294.00",1125,2,1125,30,90,2024-12-30,5,2019-03-05,4.85,4.61,4.91,4.78,f,1,0
1180,1180,2015-05-25,,f,2,t,18.07928,Entire home/apt,,1.0,,28,3,28,0,0,2024-12-30,0,2019-03-17,4.74,4.83,4.96,4.74,f,1,0
1181,1181,2019-02-26,50%,f,2,t,17.9310485,Entire home/apt,1.0,2.0,$950.00,365,1,365,27,87,2024-12-30,2,2024-07-25,5.0,5.0,5.0,5.0,f,1,0
1182,1182,2019-02-28,100%,f,5,t,18.07312,Entire home/apt,1.0,1.0,"$1,433.00",1125,2,1125,8,66,2024-12-30,77,2019-04-01,4.53,4.6,4.46,4.48,f,3,0
1183,1183,2019-03-03,,f,1,f,17.95164,Entire home/apt,,4.0,,1125,5,1125,0,0,2024-12-30,0,,,,,,f,1,0
1184,1184,2019-03-03,,f,1,f,17.97555,Entire home/apt,,2.0,,3,3,3,28,88,2024-12-30,0,2019-07-17,2.5,2.5,2.0,2.5,f,1,0
1185,1185,2015-07-07,100%,t,1,t,18.05684,Entire home/apt,1.0,2.0,"$1,100.00",1125,2,1125,28,84,2024-12-30,32,2019-03-25,4.88,4.97,4.94,4.76,f,1,0
1186,1186,2016-03-28,,f,2,t,18.03757,Entire home/apt,1.0,2.0,"$4,862.00",60,3,60,2,2,2024-12-30,15,2020-01-17,4.35,3.88,4.71,4.24,f,1,0
1187,1187,2015-02-05,100%,f,2,t,17.99731,Entire home/apt,,2.0,,90,1,90,0,0,2024-12-30,3,2019-03-24,4.92,4.96,5.0,4.83,f,1,0
1188,1188,2015-01-17,33%,f,2,t,18.03559,Entire home/apt,1.0,0.0,"$1,000.00",40,3,40,26,83,2024-12-30,0,2019-03-17,5.0,5.0,5.0,5.0,f,1,0
1189,1189,2013-08-12,100%,t,20,t,18.02401,Entire home/apt,1.0,1.0,$689.00,31,2,1125,20,80,2024-12-30,39,2019-03-21,4.72,4.77,4.79,4.68,f,20,0
1190,1190,2018-07-31,100%,t,1,t,18.01596,Private room,1.0,1.0,$344.00,1125,1,1125,0,32,2024-12-30,65,2019-03-15,4.87,4.92,4.85,4.85,t,0,0
1191,1191,2016-07-07,100%,f,3,t,18.02783,Private room,1.0,1.0,$480.00,730,150,730,23,23,2024-12-30,1,2019-08-10,4.6,3.8,5.0,4.2,f,0,0
1192,1192,2015-05-12,,f,1,t,17.99689,Entire home/apt,2.0,3.0,"$1,800.00",14,7,14,27,87,2024-12-30,1,2019-04-20,4.88,4.5,4.88,4.88,f,1,0
1193,1193,2014-05-10,,f,2,t,18.13811,Private room,,,,7,1,7,0,0,2024-12-30,0,2019-05-03,4.92,4.85,5.0,4.85,f,0,0
1194,1194,2014-03-27,,f,2,t,18.00681,Entire home/apt,,1.0,,1125,2,1125,0,0,2024-12-30,0,2019-06-03,4.86,4.86,4.93,4.86,f,1,0
1195,1195,2016-01-13,,f,3,t,17.98224,Entire home/apt,,3.0,,730,30,730,16,16,2024-12-30,1,2019-07-21,5.0,4.67,5.0,5.0,f,1,0
1196,1196,2016-04-17,,f,2,t,18.03144,Entire home/apt,,1.0,,1125,1,1125,0,0,2024-12-30,0,2019-04-01,4.92,4.85,5.0,4.92,t,1,0
1197,1197,2015-02-05,100%,f,2,t,17.99883,Private room,,2.0,,1125,2,1125,0,0,2024-12-30,0,2019-04-14,5.0,5.0,5.0,5.0,t,1,0
1198,1198,2016-08-09,,f,2,t,18.04562,Entire home/apt,,3.0,,1125,2,1125,0,0,2024-12-30,2,2019-07-30,5.0,4.86,5.0,5.0,f,1,0
1199,1199,2016-02-15,,f,1,t,18.00147,Entire home/apt,,2.0,,20,3,20,0,0,2024-12-30,2,2019-08-03,4.73,4.45,5.0,4.73,f,1,0
1200,1200,2014-07-09,,f,2,t,17.97879,Entire home/apt,,3.0,,10,4,10,0,0,2024-12-30,0,2021-08-01,5.0,5.0,5.0,5.0,f,1,0
1201,1201,2013-01-10,80%,f,2,t,18.05691,Private room,1.0,1.0,$503.00,30,3,30,22,67,2024-12-30,30,2019-11-03,4.99,4.99,4.99,4.97,f,0,0
1202,1202,2013-11-13,,f,2,t,18.07274,Entire home/apt,2.0,3.0,"$3,850.00",25,6,25,0,0,2024-12-30,6,2019-06-22,5.0,5.0,5.0,4.85,f,1,0
1203,1203,2018-09-08,,f,1,t,18.14564,Entire home/apt,,3.0,,26,4,26,0,0,2024-12-30,3,2019-07-18,5.0,4.89,5.0,4.89,f,1,0
1204,1204,2018-08-21,100%,f,3,t,18.07158,Entire home/apt,1.0,0.0,$599.00,730,28,730,4,4,2024-12-30,2,2019-04-06,4.9,4.8,4.8,4.9,f,1,0
1205,1205,2019-03-24,,f,1,f,17.94097,Entire home/apt,,1.0,,1125,7,1125,0,0,2024-12-30,0,2019-04-12,4.67,4.83,5.0,4.67,f,1,0
1206,1206,2015-01-05,100%,t,3,t,17.96158120131625,Entire home/apt,1.0,2.0,"$1,271.00",365,2,365,23,54,2024-12-30,22,2024-05-19,5.0,4.95,5.0,4.95,f,1,0
1207,1207,2019-03-25,,f,1,t,17.92409,Private room,1.0,1.0,$350.00,1125,1,1125,29,89,2024-12-30,0,,,,,,f,0,0
1208,1208,2016-09-24,100%,t,1,t,18.07376,Entire home/apt,1.0,1.0,$615.00,31,1,31,0,0,2024-12-30,47,2019-04-15,4.9,4.92,4.97,4.9,f,1,0
1209,1209,2019-03-31,100%,f,4,t,17.97141,Entire home/apt,,1.0,,1125,2,1125,0,0,2024-12-30,0,2019-05-06,4.87,4.95,5.0,4.79,f,2,0
1210,1210,2011-08-27,100%,t,20,t,18.075910156248344,Entire home/apt,1.5,4.0,"$3,634.00",1125,3,1125,21,66,2024-12-30,62,2019-05-13,4.85,4.87,4.9,4.74,f,18,0
1211,1211,2016-06-07,100%,f,4,t,18.05443,Private room,,,,700,1,700,0,58,2024-12-30,0,2019-08-31,5.0,5.0,5.0,4.5,f,0,0
1212,1212,2019-04-02,,f,3,t,18.12687,Entire home/apt,,4.0,,14,3,14,0,0,2024-12-30,4,2019-04-22,4.85,4.92,4.96,4.92,f,1,0
1213,1213,2015-12-10,97%,f,49,t,18.07322,Entire home/apt,1.0,1.0,"$2,279.00",1125,5,1125,1,42,2024-12-30,54,2019-04-10,4.61,4.75,4.74,4.56,f,20,0
1214,1214,2018-04-25,,f,23,t,17.96642,Entire home/apt,1.0,0.0,$811.00,100,7,100,27,87,2024-12-30,0,,,,,,f,15,0
1215,1215,2017-07-20,,f,1,f,18.06367,Entire home/apt,,2.0,,10,5,10,0,0,2024-12-30,0,2019-08-25,5.0,5.0,5.0,4.88,f,1,0
1216,1216,2018-09-08,,,2,t,17.97072,Private room,,2.0,,1125,2,1125,0,0,2024-12-30,0,2019-05-24,4.89,4.95,5.0,4.84,t,0,0
1217,1217,2018-01-01,,f,2,f,18.12675,Entire home/apt,1.5,3.0,"$2,000.00",730,3,730,0,4,2024-12-30,8,2023-10-28,5.0,5.0,5.0,4.78,f,1,0
1218,1218,2019-04-07,,f,1,t,18.0216,Entire home/apt,1.0,3.0,$590.00,1125,100,1125,29,89,2024-12-30,0,2019-08-16,5.0,5.0,4.6,4.6,f,1,0
1219,1219,2016-04-16,100%,f,1,t,18.03207,Entire home/apt,1.5,0.0,"$1,121.00",31,2,1125,17,17,2024-12-30,11,2019-04-20,4.94,4.82,5.0,4.76,f,1,0
1220,1220,2015-09-27,70%,f,2,t,18.0642907,Entire home/apt,1.0,1.0,$900.00,700,30,700,29,89,2024-12-30,1,2024-05-20,5.0,5.0,5.0,5.0,f,1,0
1221,1221,2017-04-23,,f,5,f,18.06001,Entire home/apt,,,,365,30,1125,0,0,2024-12-30,0,2019-06-13,4.97,4.97,5.0,4.88,f,1,0
1222,1222,2019-04-11,,f,1,t,18.05329,Entire home/apt,,2.0,,29,18,29,11,11,2024-12-30,2,2019-07-10,5.0,4.85,5.0,4.92,f,1,0
1223,1223,2014-04-27,100%,f,1,t,18.0779,Entire home/apt,1.5,3.0,"$2,500.00",31,7,31,0,0,2024-12-30,1,2019-07-15,5.0,4.83,5.0,4.5,f,1,0
1224,1224,2018-04-25,,f,23,t,17.96541,Entire home/apt,1.0,0.0,$633.00,100,48,100,27,87,2024-12-30,0,2019-09-15,4.14,4.29,3.71,4.29,f,15,0
1225,1225,2018-04-25,,f,23,t,17.96632,Entire home/apt,1.0,0.0,"$1,130.00",14,5,14,27,87,2024-12-30,0,,,,,,f,15,0
1226,1226,2017-04-01,,t,2,f,17.97845,Entire home/apt,,1.0,,90,21,90,0,0,2024-12-30,3,2019-06-01,4.67,4.44,4.78,4.78,f,1,0
1227,1227,2017-06-16,,f,1,f,18.00384,Entire home/apt,,1.0,,1125,1,1125,0,0,2024-12-30,0,2020-03-10,4.0,3.0,4.6,3.6,f,1,0
1228,1228,2013-05-06,,f,6,t,18.06096,Private room,,,,30,5,1125,0,0,2024-12-30,3,2019-05-01,4.97,4.9,5.0,4.83,f,0,0
1229,1229,2017-07-13,100%,f,1,f,17.90775,Entire home/apt,1.0,0.0,$750.00,1125,3,1125,0,0,2024-12-30,6,2023-06-06,4.92,4.83,4.83,4.75,f,1,0
1230,1230,2014-01-15,,f,1,f,18.0867122,Entire home/apt,1.0,2.0,"$1,600.00",365,5,365,11,11,2024-12-30,0,,,,,,f,1,0
1231,1231,2016-02-11,,f,1,t,18.01713,Entire home/apt,1.0,3.0,"$1,500.00",25,3,25,3,3,2024-12-30,1,2019-07-29,4.88,4.88,5.0,4.88,f,1,0
1232,1232,2013-08-12,100%,t,20,t,18.02577,Entire home/apt,1.0,1.0,$689.00,31,2,1125,23,73,2024-12-30,61,2019-06-19,4.79,4.76,4.83,4.73,f,20,0
1233,1233,2013-01-05,100%,f,1,t,18.09075,Entire home/apt,1.0,0.0,"$1,374.00",1125,2,1125,27,85,2024-12-30,13,2019-06-14,4.95,5.0,5.0,4.84,f,1,0
1234,1234,2014-09-11,,f,1,t,18.03999,Entire home/apt,,2.0,,730,4,730,0,0,2024-12-30,0,2019-07-08,4.3,4.1,4.6,4.3,f,1,0
1235,1235,2015-05-05,100%,f,2,t,18.08675,Entire home/apt,,3.0,,1125,5,1125,0,0,2024-12-30,1,2019-07-28,5.0,5.0,5.0,5.0,f,1,0
1236,1236,2018-06-28,,f,2,t,17.89866,Entire home/apt,1.5,4.0,"$2,950.00",1125,4,1125,0,26,2024-12-30,16,2019-06-14,4.94,4.92,4.97,4.79,f,1,0
1237,1237,2017-06-16,100%,f,120,t,17.998589726118627,Entire home/apt,1.5,2.0,"$1,482.00",365,5,365,22,82,2024-12-30,48,2023-09-12,4.58,4.77,4.77,4.47,f,43,0
1238,1238,2019-05-02,,f,3,f,18.09267,Entire home/apt,,1.0,,60,12,60,0,0,2024-12-30,0,2020-07-07,5.0,4.5,5.0,5.0,f,1,0
1239,1239,2013-03-12,,f,7,t,18.1335,Private room,,,,61,7,61,30,90,2024-12-30,0,2021-06-01,5.0,5.0,5.0,5.0,f,0,0
1240,1240,2014-11-30,100%,t,4,t,18.085073251019203,Entire home/apt,,1.0,,730,60,730,14,14,2024-12-30,6,2019-06-09,5.0,4.76,5.0,4.86,f,1,0
1241,1241,2012-05-17,83%,f,2,t,18.08046,Entire home/apt,1.0,2.0,"$2,200.00",30,7,30,1,1,2024-12-30,0,,,,,,f,1,0
1242,1242,2017-10-19,,f,1,f,17.98253,Entire home/apt,2.0,3.0,"$1,200.00",25,4,25,0,0,2024-12-30,4,2019-07-13,4.87,4.6,5.0,4.93,f,1,0
1243,1243,2011-05-10,100%,f,1,t,18.06489021915312,Entire home/apt,1.0,2.0,"$2,200.00",365,10,365,30,90,2024-12-30,0,,,,,,f,1,0
1244,1244,2019-04-26,100%,f,1,f,18.05548,Entire home/apt,1.0,1.0,$700.00,28,7,28,0,1,2024-12-30,3,2019-06-29,5.0,4.77,4.77,5.0,f,1,0
1245,1245,2019-04-28,,f,1,f,18.09361,Private room,1.0,1.0,$500.00,11,7,11,23,83,2024-12-30,0,,,,,,f,0,0
1246,1246,2011-08-02,,f,1,t,18.0967,Entire home/apt,,4.0,,1125,3,1125,0,0,2024-12-30,5,2019-05-23,5.0,4.62,5.0,5.0,f,1,0
1247,1247,2016-01-10,100%,f,1,t,18.08029,Private room,,,,30,2,30,0,0,2024-12-30,15,2019-05-22,4.87,4.96,4.98,4.72,f,0,0
1248,1248,2019-05-12,,f,1,t,18.06089,Entire home/apt,1.5,2.0,"$2,000.00",1125,3,1125,27,87,2024-12-30,10,2019-07-07,4.45,4.52,4.81,4.23,f,1,0
1249,1249,2019-05-13,100%,f,3,t,18.1010684967041,Entire home/apt,1.5,3.0,"$2,988.00",50,4,50,28,88,2024-12-30,3,2019-08-05,5.0,5.0,5.0,5.0,f,1,0
1250,1250,2019-05-10,,f,1,t,17.89282,Entire home/apt,1.5,3.0,"$2,000.00",1125,5,1125,28,88,2024-12-30,2,2019-07-05,4.83,4.92,4.92,4.75,f,1,0
1251,1251,2019-05-16,,f,1,t,18.00505,Entire home/apt,1.0,0.0,"$1,000.00",1125,2,1125,0,0,2024-12-30,0,2019-07-02,4.75,4.75,4.85,4.7,t,1,0
1252,1252,2015-06-16,,f,2,t,17.98546,Private room,2.0,1.0,$650.00,1125,1,1125,30,90,2024-12-30,3,2023-05-11,5.0,5.0,5.0,5.0,f,0,0
1253,1253,2019-05-18,,f,1,t,18.00835,Private room,,3.0,,45,4,1125,0,0,2024-12-30,1,2019-07-16,5.0,5.0,5.0,4.94,f,0,0
1254,1254,2019-04-02,,f,3,t,18.11869,Private room,,,,1125,1,1125,0,0,2024-12-30,0,,,,,,t,1,0
1255,1255,2017-01-09,100%,t,1,t,18.00316,Private room,1.0,1.0,$400.00,30,5,30,0,13,2024-12-30,23,2019-06-18,4.85,4.83,4.85,4.89,f,0,0
1256,1256,2015-05-11,,f,2,t,17.99917,Entire home/apt,,1.0,,13,6,1125,0,0,2024-12-30,0,,,,,,f,1,0
1257,1257,2012-05-27,,f,3,t,18.08435,Entire home/apt,,2.0,,30,5,30,0,0,2024-12-30,3,2022-07-19,5.0,5.0,5.0,4.89,f,1,0
1258,1258,2019-05-17,,f,1,f,18.0824,Entire home/apt,,,,30,4,1125,0,0,2024-12-30,0,2019-07-01,5.0,4.85,4.85,4.85,f,1,0
1259,1259,2015-06-06,,f,4,f,18.03643,Private room,,,,1125,10,1125,0,0,2024-12-30,0,,,,,,f,0,0
1260,1260,2014-05-09,,f,3,f,17.98225,Entire home/apt,,,,32,2,32,0,0,2024-12-30,0,2019-06-22,4.72,4.67,5.0,4.83,f,2,0
1261,1261,2016-04-03,,f,1,f,18.00695,Entire home/apt,,1.0,,1125,1,1125,0,0,2024-12-30,3,2023-12-28,5.0,5.0,5.0,5.0,f,1,0
1262,1262,2019-04-07,,f,2,t,18.100736520029788,Entire home/apt,,1.0,,1125,3,1125,0,0,2024-12-30,0,2019-06-10,4.92,4.91,4.99,4.85,f,2,0
1263,1263,2016-11-27,,f,1,t,17.89925,Entire home/apt,2.5,4.0,"$2,500.00",1125,4,1125,0,0,2024-12-30,0,2019-07-21,5.0,5.0,5.0,4.67,f,1,0
1264,1264,2019-05-25,100%,t,1,t,18.03527,Entire home/apt,1.0,1.0,"$2,294.00",100,28,1125,21,32,2024-12-30,3,2019-06-16,4.77,4.87,4.87,4.57,f,1,0
1265,1265,2017-12-10,,f,1,t,17.99255,Entire home/apt,2.0,4.0,"$2,591.00",30,5,30,23,83,2024-12-30,0,,,,,,f,1,0
1266,1266,2019-05-15,100%,f,2,t,18.06476,Private room,1.5,1.0,$950.00,14,2,14,10,70,2024-12-30,5,2019-06-03,4.77,4.96,4.86,4.79,f,0,0
1267,1267,2015-10-07,,f,2,t,17.94201,Entire home/apt,,5.0,,20,7,20,0,0,2024-12-30,0,,,,,,f,1,0
1268,1268,2014-12-04,100%,f,11,t,17.98819,Entire home/apt,1.0,1.0,$866.00,12,2,1125,23,26,2024-12-30,4,2020-02-03,4.76,4.79,4.74,4.74,t,1,0
1269,1269,2019-05-27,100%,t,1,t,18.099,Entire home/apt,1.0,1.0,"$1,350.00",1125,14,1125,0,0,2024-12-30,6,2019-06-14,4.97,4.94,4.97,4.87,f,1,0
1270,1270,2017-04-25,,f,2,t,18.0568,Entire home/apt,,3.0,,35,5,35,0,0,2024-12-30,4,2019-08-16,5.0,4.86,5.0,4.86,f,1,0
1271,1271,2016-02-25,100%,f,71,t,18.07292,Entire home/apt,1.0,1.0,"$1,965.00",1125,5,1125,17,77,2024-12-30,59,2019-06-07,4.82,4.86,4.79,4.7,f,38,0
1272,1272,2011-08-27,100%,t,20,t,18.0693,Entire home/apt,1.0,0.0,"$1,028.00",90,3,1125,28,88,2024-12-30,74,2019-06-13,4.78,4.91,4.93,4.61,f,18,0
1273,1273,2008-11-21,,f,1,t,18.00582,Entire home/apt,,3.0,,30,5,30,0,0,2024-12-30,0,2019-07-07,5.0,5.0,5.0,5.0,f,1,0
1274,1274,2016-02-25,100%,f,71,t,18.07483,Entire home/apt,2.0,5.0,"$3,348.00",1125,5,1125,0,0,2024-12-30,12,2019-07-01,4.91,4.88,4.81,4.74,f,38,0
1275,1275,2019-05-29,0%,f,1,t,18.04744,Entire home/apt,1.5,2.0,"$1,200.00",40,20,40,14,74,2024-12-30,0,2019-08-03,5.0,5.0,5.0,5.0,f,1,0
1276,1276,2012-08-29,100%,f,1,t,17.96122,Entire home/apt,2.0,3.0,"$1,200.00",1125,5,1125,12,24,2024-12-30,5,2019-07-12,4.82,4.68,4.95,4.82,f,1,0
1277,1277,2011-08-27,100%,t,20,t,18.06963011935609,Entire home/apt,1.0,0.0,"$1,028.00",90,3,1125,25,85,2024-12-30,83,2019-07-02,4.77,4.88,4.89,4.62,f,18,0
1278,1278,2011-08-27,100%,t,20,t,18.06953741859617,Entire home/apt,1.0,0.0,$947.00,90,3,1125,27,87,2024-12-30,68,2019-06-14,4.78,4.87,4.88,4.64,f,18,0
1279,1279,2018-04-06,,f,1,t,18.07129,Entire home/apt,1.5,1.0,"$2,500.00",3,3,3,23,83,2024-12-30,3,2022-10-17,5.0,5.0,5.0,4.63,f,1,0
1280,1280,2015-07-25,,f,1,t,18.05043,Private room,,,,30,2,30,0,0,2024-12-30,0,2019-06-16,4.91,4.78,5.0,4.82,f,0,0
1281,1281,2017-07-16,,f,1,f,18.08343,Entire home/apt,,3.0,,730,5,730,0,0,2024-12-30,1,2022-07-11,5.0,4.67,5.0,5.0,f,1,0
1282,1282,2014-03-09,,f,2,t,18.10114,Entire home/apt,,3.0,,1125,4,1125,0,0,2024-12-30,0,2019-06-21,5.0,4.86,5.0,4.57,f,1,0
1283,1283,2018-06-09,,f,2,f,18.10004,Entire home/apt,,,,730,5,730,0,0,2024-12-30,6,2019-07-24,4.91,5.0,5.0,4.64,f,1,0
1284,1284,2018-03-27,0%,f,1,t,18.08615,Entire home/apt,,1.0,,40,1,40,0,0,2024-12-30,2,2022-06-06,4.94,4.97,4.85,4.76,f,1,0
1285,1285,2017-06-29,,t,1,t,18.04076,Entire home/apt,,1.0,,7,1,7,0,0,2024-12-30,7,2022-02-15,4.88,4.84,4.76,4.64,f,1,0
1286,1286,2015-04-18,33%,f,6,t,17.97287,Entire home/apt,2.0,4.0,"$3,097.00",21,4,21,28,88,2024-12-30,0,2019-07-06,4.33,4.33,4.83,4.67,f,2,0
1287,1287,2019-06-06,,f,3,t,17.99954,Entire home/apt,1.5,1.0,"$1,300.00",7,3,7,28,88,2024-12-30,2,2019-09-12,4.67,5.0,4.33,4.33,f,1,0
1288,1288,2012-03-14,,f,1,f,18.03849,Entire home/apt,,2.0,,1125,6,1125,0,0,2024-12-30,0,2019-08-09,4.6,4.8,4.8,4.6,f,1,0
1289,1289,2014-12-10,,f,1,t,18.06455,Entire home/apt,,2.0,,30,1,30,0,0,2024-12-30,0,2019-07-09,5.0,5.0,4.6,4.8,f,1,0
1290,1290,2015-03-21,100%,f,1,t,18.04677,Entire home/apt,1.0,1.0,$800.00,10,2,10,23,81,2024-12-30,9,2019-07-14,4.96,4.89,4.98,4.85,f,1,0
1291,1291,2015-05-15,,f,3,t,18.01091,Entire home/apt,,2.0,,8,5,8,0,0,2024-12-30,2,2019-08-19,4.29,4.29,5.0,4.57,f,1,0
1292,1292,2018-06-09,,f,4,t,18.01107,Entire home/apt,1.5,1.0,$800.00,12,3,12,0,0,2024-12-30,1,2024-07-21,5.0,5.0,5.0,5.0,f,1,0
1293,1293,2014-02-15,,f,2,f,18.07446,Entire home/apt,,1.0,,31,5,31,0,0,2024-12-30,2,2019-07-27,5.0,4.82,5.0,4.91,f,1,0
1294,1294,2013-07-31,60%,f,4,t,18.0811824798584,Private room,,,,30,4,30,0,0,2024-12-30,22,2019-06-28,4.97,4.94,4.94,4.89,f,0,0
1295,1295,2015-06-10,,f,1,t,18.08413,Entire home/apt,,7.0,,730,3,730,0,0,2024-12-30,2,2019-07-01,4.96,4.85,5.0,4.81,f,1,0
1296,1296,2015-08-10,,f,1,t,18.06123,Entire home/apt,,2.0,,16,5,1125,0,0,2024-12-30,6,2019-07-31,4.64,4.88,4.84,4.48,f,1,0
1297,1297,2013-11-25,,f,5,t,18.03668,Entire home/apt,,2.0,,60,14,60,0,0,2024-12-30,0,2019-06-16,5.0,5.0,5.0,4.67,f,2,0
1298,1298,2016-09-04,,f,3,t,17.84627,Entire home/apt,1.0,1.0,"$1,100.00",1125,5,1125,28,88,2024-12-30,1,2019-06-23,4.73,4.45,4.73,4.64,f,1,0
1299,1299,2019-06-11,100%,f,1,t,18.09752,Entire home/apt,2.0,2.0,"$2,200.00",20,2,20,29,89,2024-12-30,5,2023-07-02,4.9,4.9,4.9,4.9,f,1,0
1300,1300,2019-02-10,,f,1,f,18.03529,Entire home/apt,,3.0,,1125,5,1125,0,0,2024-12-30,0,2021-03-05,5.0,5.0,5.0,5.0,f,1,0
1301,1301,2014-10-23,100%,t,139,t,18.07113,Entire home/apt,1.0,1.0,"$2,546.00",1125,3,1125,12,56,2024-12-30,51,2019-07-20,4.88,4.87,4.96,4.78,f,40,0
1302,1302,2014-06-23,,f,1,t,17.95792,Entire home/apt,2.0,5.0,"$3,500.00",1125,5,1125,0,0,2024-12-30,2,2020-01-03,5.0,5.0,5.0,5.0,f,1,0
1303,1303,2015-09-07,,f,2,t,18.08884,Entire home/apt,,2.0,,1125,5,1125,0,0,2024-12-30,3,2019-07-24,4.75,4.75,4.75,4.75,f,1,0
1304,1304,2019-06-16,,f,1,t,18.07974,Entire home/apt,1.0,1.0,$950.00,3,2,3,28,88,2024-12-30,1,2019-07-29,4.9,4.79,4.97,4.83,f,1,0
1305,1305,2019-06-17,100%,t,3,t,18.05622,Entire home/apt,2.0,3.0,"$4,977.00",1125,6,1125,14,42,2024-12-30,3,2023-12-29,5.0,5.0,5.0,5.0,f,1,0
1306,1306,2018-02-28,,f,1,t,18.09067,Entire home/apt,1.5,3.0,"$3,250.00",1125,5,1125,0,0,2024-12-30,2,2019-07-31,5.0,4.67,5.0,4.89,f,1,0
1307,1307,2017-11-16,,f,2,t,18.07111,Entire home/apt,1.5,1.0,"$1,925.00",60,4,60,0,0,2024-12-30,8,2019-07-19,4.85,4.77,5.0,4.85,f,1,0
1308,1308,2012-09-25,,f,1,f,18.0376,Entire home/apt,,3.0,,10,4,10,0,0,2024-12-30,1,2019-07-04,4.81,4.75,4.94,4.69,f,1,0
1309,1309,2017-05-26,,f,1,t,17.98925,Entire home/apt,,1.0,,5,1,5,0,0,2024-12-30,0,2019-07-01,4.92,4.83,5.0,4.92,f,1,0
1310,1310,2015-08-31,,f,2,t,18.02469,Entire home/apt,,1.0,,1125,2,1125,0,0,2024-12-30,0,2019-06-28,4.86,5.0,5.0,5.0,f,1,0
1311,1311,2016-07-16,100%,f,1,t,18.09574855494418,Entire home/apt,1.0,1.0,$850.00,20,2,20,5,5,2024-12-30,0,,,,,,f,1,0
1312,1312,2019-03-01,,f,2,t,18.03327,Entire home/apt,,2.0,,1125,1,1125,0,0,2024-12-30,0,2019-07-21,4.75,4.63,4.96,4.58,f,1,0
